,video_id,comments
30,UFvBWF8GgWM,"['Lucu. De. Cipung', 'Mb Gigi ga pelit sm karyawannya, makanya rezeqinya deres,,\nSuka berbagi,, sayangnya aq blm kebagian, wkwkwk,\nCipung sehat2 ya nakk,', 'Cipung ganteng', 'Pertumbuhanya cepet amat', '🤩🥰🥰🥰😍🥰😍', 'Pupung... pupung...\nSehat2 yaa..', 'Pungciiiii❤❤❤', 'Suka nya pengasuh cipung bisa d bawa ke Jepang', 'Rayyanza lucu', 'pung cii✨✨💖💖💖💖']"
31,akGh7PqVgL4,"['Sedih bgt liatnya, disini masi di anterin Tiara, gila si si alshad💔', 'Spil harga kopernya mama gigi', 'Ih tas ranselnya ada yang tau gak ya merk apaa', 'Ranselnya apa tadi namanya?', 'pasukan ghoib nyaa padiil niiiicchh', 'Menunggu rans the world part 2 yagesyaa😂', 'Sippppp', 'Saat ipung ngetawain si padil ku ulang2 biar ipung capek ketawa, sebab kau terlalu indah pung 😂😂❤❤', 'Ko nenek gua nyebut cipung jadi ciliplung', 'Lucu bgt si ade rayanzza ketawanya']"
32,2ADBgKeYvws,"['Rayyanza klw senyum manis ya ampun....si ganteng', 'Rayyanza jngn main masakan.\nMain mobilan aja sama robotan.', 'Lucu banget sihh rayanza... Gemessss 🤗🤗🤗', 'Salfok sama bajunya Rayanza,bisa buat beli beras 1 bulan utk klrga d rumah  😅', 'abang nya yg cuek dan cool adek ny ceria dan murah senyum, udh clop bgt ini', 'MasyaAllah tabarakalloh semoga jd anak yg Sholeh dan tetep lucu amin yra ❤', 'Awas jangan berdiri diatas meja ngeri ntar jatuh', 'Chef Cipung lagi masak apa ... 😂😍🥰', 'Rayanza gantengnya kebangetan 😊', 'Rayanjaaaayyyy ucuuuul']"
33,2RA_L9xD17s,"['Sippppp..', 'KL hadir🙋\u200d♂️', 'Teko itu bahasa jawa gak sih?', 'Assalamualaikum\nsehaat sllu Ranaraci & Rans family\naamiin', 'nonton cipung makan sambil ikut makan juga😂', '🥰', 'Gemoy amat dek pake akting kegigit dino,,wkwkwkwk', 'Top mantap is debes', 'https://youtube.com/shorts/Sz5cwM6ML2I?feature=share petenis Aldila Sutjiadi lolos ke semifinal ganda WTA 1000 Indiana Wells. Good achieve...perlu byk yg tau.', 'Rasa ikan salmon tu seperti apa ya']"
34,4bTdncoA4zw,"['Semuanya ditepis.. Sy malah takut anak jd ga terbuka sm sy nanti nya, kalo semua yg dia keluhkan dilarang, takut malah jd diem2', 'Rachel smart bgt ya keliatan cara dia menjawab❤', 'Rhl mukamu knapa', 'Assalamualaikum\nsehaat sllu Ranaraci & Rans family\naamiin', 'Vicky kaya nenek lampir wkwkw', 'Knp garing bgt wkw', 'Top mantap is debes', 'untuk mama gigi,, semoga next jangan ada lagi konten dengan selebgram² yg suka blunder ini. ngga ada faedahnya, karena ada beberapa orang/pengikut RANS belum ada yg tau sama mereka berdua! semoga bisa jadi masukan kedepanya.', 'gada yang mau lihat racel sama viki wkwk', 'Mending bkin konten nanya² ama sus lagi, gua skip sih klo narsum nya mreka br2 .']"
35,38q3Ayh1i7o,"['Salah fokus sama kameranya, dari kaca 😂😂', 'Hanya titipan', 'Keren bget baru ak rafi yg punya garasi seperti ini.artis lain lum ada.nular rezekinya a', 'Salam sehat dan selamat menunaikan Ibadah Suci Ramadhan 🙏🙏🙏', 'Atas DOA -DOA BRO RAFFI DAN MAMANYA 2 LION KING TERUTAMA RAYYANZA ABDULLAH MALIK AHMAD THE LION KING INDONESIA,SAHABATMU CUCUNYA ALMARHUM PRESIDEN SOEHARTO YG DIPANGGIL KAWULA ALIT STUPID BOSCH THE LION KING CORPORATION INTERNASIONAL FOREVER MORE,telah MENJADI PEMIMPIN/PEMILIK PERUSAHAAN THE VANGUARD CORORATION INTERNASIONAL DAN THE BLACK ROCK CORPORATION INTERNASIONAL FOREVER MORE.terimakasih utk semuanya', 'Tinggal 1kan yg belum terwujud keinginan MAMANYA RAYYANZA ABDULLAH MALIK AHMAD.INSYA ALLAH SWT NANTI ISTANA NEGARA INDONESIA ADA NAMANYA BELIAU.', 'DOAKAN YA BRO RAFFI BESERTA SAHABAT YG LAIN SEPERTI BRO DEDY CORBUZIER,RUBEN DAN YG LAINNYA,INSYA ALLAH SWT ISTANA NEGARA INDONESIA YG DIKALIMANTAN TIMUR TERWUJUD PEMBANGUNAN NYA DAN NANTI ADA SPESIAL UTK MAMANYA 2LION KING RAFATHAR DAN RAYYANZA ABDULLAH MALIK AHMAD', 'Dan GOD JOBS tlh trs BERKARYA, BERKREATIVITAS, BERINOVASI DLM BERKARIER DI DUNIA PERTELEVISIAN DAN DIDUNIA YOUTUBE.', '🏡🏡🏡🏡🏡🏡🏡👍👍👍👍👍👍👍👍👍👪👪👪👪👪👪👪⭐⭐⭐🌟🌟', 'SORRY YA BRO baru bisa nonton KONTEN MU,dan BARU TAHU INFO BISNISMU,selama ini ok semuanya,cuma YG DI FOOTBALL gak bisa lolos liga 1 yg konsisten.']"
36,DMcq9Dj-7Xo,"['Semoga tambah lancar rizkinya', 'Semoga sehat terus keluarga Raffi gigi', 'Raffi gigi emang hebat', 'Sultan Ter the best', '👍😊👏', 'Harry Tanoe takut KLH saing Doong klo nglepas Raffi mah...', 'Cipung ikut ke japan\nhttps://youtu.be/79Z4JlNcAD8', 'Sukses dan sehat selalu AA Raffi dan Rans Team, semoga dapat selalu menghibur dan menjadi manfaat bagi orang banyak, dan selalu diberi kesehatan.. aminn', 'Raffi Nagita baiknya kebangetan', 'Yeeeaayyyy..gw nonton dahsyat lagi dongg..kang denny..aa raffi ayi dewi..mantaaappp..emang rumah dahsyat ga boleh raffi lupain..welcome aboard to Dahsyat homeee..ayooo gebrak kembali spr waktu ada alm olga ya..mantapp..sukses']"
37,ZP9dJDS4TbQ,"['BADMINTON JAYA 🔥', 'haikal ring 1 😁 pasti', 'aku seneng liat keluarga ini masallah', 'Semoga kita kedepannya diberikan Allah SWT bisa seperti aa Raffi sultan andara sesuai kemampuan kita aamiin ya Allah, Cara Anda melakukan pekerjaan dengan anggun - saya sangat bangga dengan Anda. Terima kasih telah melalui masalah dan itu sangat berharga. Saya belum pernah menyaksikan pengeditan yang luar biasa seperti ini. Anda memiliki kekuatan mutlak untuk mengatasi situasi atau perjuangan apa pun dan mengubah diri Anda menjadi versi diri Anda yang terkuat dan terindah. Rahasia kebahagiaan adalah melakukan apa yang Anda sukai dan belajar mencintai apa yang harus Anda lakukan untuk mendapatkannya. Selamat dan semoga sukses untuk masa depan Anda yang menjanjikan. Tetap lakukan pekerjaan terbaik. Kerja bagus, Anda luar biasa, Anda penting, Anda istimewa, Anda unik, dan Anda berharga! Jangan pernah menyerah, maju terus, perjuangkan impianmu, semuanya akan menjadi lebih baik untukmu, semoga kamu beruntung. Saya sangat menyukai saluran Anda. Anda mendapat dukungan penuh saya.', 'AKU BUAT KONTEN SEPI TERUS, TAPI TETAP SEMANGAT BUAT KONTEN UNTUK MENGHIBUR KALIAN SEMUA5', 'Hebat banget dengan adanya JajaRans banyak banget UMKM indonesia yang maju pesat setelah kemarin sempat pandemi', 'baik banget masya Allah raffi ahmad barakallah👍🏻', 'Barakallah fiik aa raffi', 'Gbu w/fam..', 'Seruuu.. keren,sehat terus Aa Raffi bahagi slalu Aamiin.']"
38,5-if9aM1-sA,"['Asyik ada aku nongol di 8:06 😌🙏🏻', 'Mami gigi suka warna pink kayak nya nih', 'blink sultan kita ni boss,titip kiss buat lisa ya mami gigi', 'lucu bgt liat mba gigi kayak anak abg', 'mbak gigi selalu seru', 'Mantap k', 'Td awal nya pke kostum item putih ...SM ky ayu ting2,,mungkin pas liat ayu ting2 SM wrn kostum nya mba gigi jd ganti warna pink ya😅', 'Baru ini melihat mbk gigi seceria dan sebahagia ini...loooossss ekspresi....', 'Pakek baju pink 😮\nKrlihatan bahunya lebar 😅😅😝', 'Min minta izin copas beberapa detik dari footagenya ya. Terima kasih (Sangat Tidak Biasa, RTV)']"
39,l3t7AU9zNOs,"['Selamat menempati rumah baru orang baik semoga bisa selalu memberikan manfaat bagi yang lain aamiin 🙏', 'OMG cipung,  syutiiiing hmmmm uuuuuuuuuullllllaaaaaaa laaaaaaaa', 'Raffatar n Rayyanza  lucu lucu n ganteng2 n pintar2 ......', '❤gempiii cantik ❤❤❤❤', 'Gempiiiiii❤❤❤❤❤', 'Orang tua nya sangat luar biasa baik mkanya ank""nya dmikian juga, mmang bner, buah jatuh tdk jauh dari pohonnya, kluarga rafi memang sangat berhati mulia sama sesama,', 'AKU BUAT KONTEN SEPI TERUS, TAPI TETAP SEMANGAT BUAT KONTEN UNTUK MENGHIBUR KALIAN SEMUA7', 'Rafatar pegertian banget sma mba lala', 'Anjay rayyanza', 'MasyaAllah cipung🥰']"
40,2yw15RlLN1M,"['Suka selalu klw udh jajarans...... Apalgi liat beginian masyaa allah.... 🎉❤', 'Ini dimana yah?', 'kerennn sih ini, udh bayar sendiri, gak nerima kembalian, kalo minta dipoto pegang produknya juga mau... kalo yg lainnya mah harus geratis baru mau di foto hahahaha', 'Jajaransss paling gak bisa di skip 🤤🤤🤤🤤🤤', 'MasyaAllah senang banget liat mbak gigi makan, jadi ngiler.....Semoga sehat selalu mbak gigi bersama keluarga tercinta🤲🤲😍😘', 'Enak enak kuliner Indonesia gak ada lawan , Rans Entertainment sllu suport UMKM tetap semangat kak gigi makanya ...', 'Seneng lihat kak Nagita slavina aura nya bagus nggak ada tampang marah nggak ada tampang negatib nya', 'ka gigiiii positive vibes bgttt😍😍😍 sukakkkk', 'Ini di jakarta ada gaksihhhhhhh pls pls mau nyobain semua yg mama gigi coba😭😭😭', 'Semoga mbak gigi sehat"" selalu bersama keluarga nya di panjang kn umur nya dan Reski nya Barokah']"
41,kqoCgeeaE_c,"['Dan BRO RAFFI UDH KOMITMEN MENJADI ORANG TUA YG KAFFAH UTK KELUARGA,DAN TDK LAGI BERTEMAN DGN ORANG2 YG MERUGIKAN DIRI SENDIRI.GOD JOBS BRO RAFFI', 'MAAF ya BRO RAFFI DAN MAMANYA 2 RA/RA THE LION KING, KAWULA ALIT STUPID BOSCH THE LION KING BARU BISA NONTON KONTEN YOUTUBE RANS ENTERTAINMENT.trmksh UDH MENCAPAI 24 JUTA SUBSCRIBE DI YOUTUBE NYA RANS ENTERTAINMENT.trmksh atas dukungannya, kerjasama di bisnis YOUTUBE, GOOGLE,APPLE DAN MICROSOFT DAN YG LAINNYA DI DUNIA PERTELEVESIAN.dan BISNIS YG LAINYA', '🤭🤭🤭🤭🤭🤭🤭🤭🤭LUCU BANGET KONTENNYA RANS ENTERTAINMENT INI.', 'MAAF kelihatannya SUARA MAMANYA 2 RA/RA LION KING kayak SUARA CAPEK.', 'Salam knl knbli dri penggemar CUCUNYA ALMARHUM PRESIDEN SOEHARTO yg dipanggil KAWULA ALIT STUPID BOSCH THE LION KING CORPORATION INTERNASIONAL FOREVER MORE UTK SEMUANYA', 'Assalamualaikum BRO RAFFI, MAMANYA 2 THE LION KING, TERUTAMA BRO RAYYANZA ABDULLAH MALIK AHMAD THE LION KING, SELURUH TEAM RANS ENTERTAINMENT BESERTA KELUARGA, SELURUH TEAM YG BERMITRA DLM BERBISNIS DGN TEAM RANS ENTERTAINMENT BESERTA KELUARGA.Salam sht walafiat, bersyukur, berdoa, bahagia, sejahtera sllu utk semuanya', 'AKU BUAT KONTEN SEPI TERUS, TAPI TETAP SEMANGAT BUAT KONTEN UNTUK MENGHIBUR KALIAN SEMUA9', 'Demi apasiii a aguuung❤❤❤❤', 'Dari jaman friendster..sampe Tiktok😁😁 kek nya seumuran nih kite😅😅😅', '🤣🤣']"
42,VGxLnCxpcBo,"['Basil no', 'Vkafuk may know Mag', 'Bmafhjk mafjk Msgr', 'Arturo mafjk mafjk', 'Arturosdgjk nddfhj not', 'Cipung ahahahahaha gemesan banget sih 😅', 'RAFFI', 'RAFFI', 'RAFFI', 'Arturo mafjk mail mail today']"
43,IhlMqxC0DOs,"['🤗🤗', 'Yoko buat dong group band biar pecaaah', 'Sumpah kalo rafi udah sama pak andre pasti ada aja lucunya 😅😅', 'Gokil aldi taher emng debes klo nyanyi...smngat..om andre kaya lg gk enak badan tuh...pilek..haha', 'Bikin lgu A rafy ayo dong bsaa', 'Ikut kerja a raffi', 'Buat lagu ramadhan all artist..', 'Preng H.andre dong a rafi', 'Top mantap is the best', 'Ajak VINDES aja deh, pasti kocak.....apaan tuh Taher']"
44,324atsGI7MY,"['Terkadang rans tau aja buat judul..cipung mau tobat ya Allah...gak mau ke Bali lagi lihat2 cewek.tante2..mama2 muda pake bikini..dosa ya Allah.nampak aurat ya Allah..❤', 'Reyyanz mailk ahamd rafathar mailk ahamd Reyyanz mailk aham ❤❤', '👍👍👍👍👍👍👍👍🤭🤭🤭🤭🤭🌟🌟🌟⭐⭐⭐👶👶👶👶👶👶🌟🌟🌟⭐⭐', 'Salam kembali dri penggemar CUCUNYA ALMARHUM PRESIDEN SOEHARTO yg dipanggil KAWULA ALIT STUPID BOSCH THE LION KING CORPORATION INTERNASIONAL FOREVER MORE UTK SEMUANYA', 'Assalamualaikum ANAK YG CERDAS YG SHOLEH YAITU BRO RAYYANZA ABDULLAH MALIK AHMAD PENERUS THE BISNIS FAMILY THE LION KING CORPORATION INTERNASIONAL FOREVER MORE.', 'Cipung lucu bgt', 'Cipung anak yang pinter.... Sehat selalu ya pung', 'Kesini cuma mau nonton cipunk 🫢', 'Dek knp gemes terusssss😭😭', 'Huh orang tua yg pilih kasihhh sama anak, anak terakhir di gituin anak pertama ga di gituin padahal Rafathar suka ngasih suprise tapi orang tua ny lebih sayang ke ank terakhir dari pada ank pertama pilih kasih😒']"
45,uSmuDd4v3UA,"['Masya Allooh niiih anak papa rafi & mama gigi ganteeeng lucu, cerdas, pinteeer, gemeeezziin amatt zaaaaa....', '❤❤❤', 'Pintarx Rayyanza menggambar...', 'Happyy', 'Masya Allah TabarakAllah Rayyanza Malik Ahmad smart gemes', 'Rayanza lg home schooling😂', 'aak rafi.... saya minta bantuan buat biaya sklh anak saya yg ga punya ayah dong', 'Aa raffi istri saya 9hari lagi mau lahiran semoga bsa di bantu nuhun pisan aa..', 'Bantu tolongin saya abang', 'Abang Rafi']"
46,Y-Pr45w6AYc,"['❤️❤️❤️', 'Cipung with encuss\n\nhttps://youtu.be/_8CzaLlR7ww', 'Wahhh pesta pesta di Bali nihhh', 'Aangin,keenncg', 'Aangin,keenncg', 'Mntt', 'Mba Caca kurus bgtt dah pangling', 'Sensor motiriknya kurang bagus.... kurang dilatih di permukaan kasar.... Meski udah diajak jalan diatas rumput dan refleksi bagus waktu itu tp mmg harus kontinyu.....selain rumput, ada jalanan aspal depan rumah yg bisa dipakai jalan telanjang kaki, batu kerikil, dll ......... krn Rayyanza itu dibiasakan sama gigi untuk pake alas kaki (sandal, sepatu) meski dalam rumah untuk membiasakan saat besar nanti..... tp, harus diimbangi jg latihan telanjang kaki menginjak berbagai macam bentuk permukaan..termasuk permukaan yg lembut atau lembek', 'KL hadir🙋\u200d♂️', 'Liat caca berasa liat jaman rafathar pas bayik dulu ❤️❤️']"
47,eSCf2pAIps4,"['135 juta per malam... 😭😭😭', '135 per malam... 😭😭😭', 'Semoga anak2 ku kelah dewasa bisa membahagia diri mereka sendiri jangan kayak bunda dan ayah nya 🥲🥲', 'setiap hari aq cuma nonton video2 youtube nya keluarga RANS...semoga Allah mengabulkan doa saya bisa ketemu langsung a raffi dan mba gigi...salam dr cibubur', '135 juta sehari hahahah', 'lucu banget ternyata klo mama gigi bucin ke a raffi😭', 'Keren emang aa raffi', 'Ngefans banget sm raffi, kagum jg, masyaallah, seketika lupa pny suami 😜', 'seakan akan kita dibawa jalan2 sama rans 😅 rans otw 25jt subs', 'Suaranya gak jelas..gak kedengeran d bbrp part']"
48,A7iYBStV-wU,"['@cilafamily', 'Sultan mah bebas,,sehat terus Raffi gigi semoga makin lancar rizkinya', 'Asalamualaikum Lombok hadir AA mbk Nagita kami fans anda yg selalu setia menunggu konten anda AA mbk Nagita🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'Keren banget ka Raffi, pasti te bgt nie nanti di Surabaya ada sultan 😁', 'BNI memang kren selalu melayani kebutuhan nasabahnya dgn berbagai pasilitas kemudan untuk memiliki barang atau benda yg selama ini diidamkan dgn pasilitas kredit atas kes dgn harga murah dan bunga rendah bni dan rans sukses selalu menyertainya.', 'Maaf ya allah', 'SMOGA DI BACA Aa aku bisa minta tolong pas tgl 3 aku tarik tunai pake kartu Mandiri di ATM BNI tapi uangnya nggak keluar🙏🙏🙏🙏🙏🙏🙏🙏🙏 maaf keliru coment nya a raffi', 'Sukses dan sehat selalu buat semuanya 👌', 'Top mantap is debes', 'Surabaya daerah mana?']"
49,EmUlcT_o930,"['Lucu bangetsih adiknya aa😊😊😊❤❤', '❤❤❤❤❤', 'bajunya co hraganya wow', 'Happy', 'Bayi+gelembung=lucu g ad obat', 'Lucuuuu bngettt cipuungg🤗 gemes pen gendong', ""Ga ada bosen2'a aku tuh liat km nak.sehat slalu ya nak🥰🥰🥰🥰🥰"", 'ad blon seneng sekli', 'Apapun kegiatannya, wajib bawa remot', 'Kayaknya cipungni yg  ikut  propesi emak ayahnya.sedangkan  sebut nama Rafatar itu lebih lain?']"
50,iDudzL2I-L8,"['Kami tunggu kedatangan Team Rans di Lombok pada bulan Oktober 2023 untuk memeriahkan Even MotoGp😁🙏', 'Memang keluarga yang sangat harmonis mbak gigi sama mas Rafi semoga sampai tua ya', 'Semoga bang rafi sekeluarga selalu di berikan kesehatan', 'Asalamualaikum Lombok hadir mbk AA kami fans anda yg selalu setia menunggu konten anda mbk AA🙏🙏🙏🙏🙏🙏', 'next ke luar negri ya kgn vibes RANS THE WORLD🔥🖤🖤', 'aaa seneng banget serasa ikut libur virtual apalagi ada cipung,aa sama teamnya momen paling ditunggu2🖤🖤', 'Bismillah baju bekas cipung abubu buat anak aku 🙏', 'Mohon ijin mau nanya nih, ini gada maksud menyudutkan atau menyalahkan satu pihak tapi supaya semua clear aja ya.\n\nDi dalan peraturan perundang-undangan kan diatur ada 7 kendaraan prioritas dan dari ketujuh prioritas dijalan hanya satu yg disebutkan adalah kendaraan konvoi demi kepentingan tertentu dengan pertimbangan dari kepolisian, pertanyaannya adalah apa pertimbangan kepolisian dalam memberi prioritas pada beberapa artis di negeri ini? Karena sepengetahuan saya ada beberapa artis yg dapat prioritas ini dan itu saya agak risih sih, Apakah karena terburu” supaya cepat sampai di tujuan? Atau ada kepentingan tertentu atau bertemu siapa sehingga harus diprioritaskan?. Kalau memang begitu alasannya, mungkin untuk pihak kepolisian bisa bantu jawab apakah warga sipil “biasa” bisa menggunakan prioritas tersebut? Semisal saya ada gathering keluarga tgl sekian trus saya minta pengawalan dengan pertimbangan bahwa saya ingin sampai di tujuan lebih cepat agar tidak terkena macet? Apa bisa begitu? Kalau tidak bisa apa alasannya dan kalau bisa apa alasannya? \n\nDibantu jawab yg ngerti” aja yak supaya masyarakat lebih terbuka masalah beginian karena kan lagi rame tu moge yg dikawal atau sportscar yg dikawal, padahal kapolri udah jelas” melarang konvoi macam begitu.\nKlo ada anggota polri mungkin bisa bantu jawab ya.\nJujur saya risih akan point ketujuh di prioritas jalan raya itu karena masih belum jelas peruntukannya untuk apa, kalau memang prioritas mungkin cukup sampai point keenam saja toh juga mereka rakyat sipil biasa bukan pejabat negara atau orang sakit atau rumahnya lagi kebakaran. Saya rasa untuk point ketujuh itu ga diperlukan, karena itu sama aja merebut hak orang ya kan? Kita sama” bayar pajak tapi kenapa ada warga sipil yg diprioritaskan? Kalau peruntukannya jelas seperti klo dibali ada upacara yg harus konvoi mungkin itu masuk akal diberi prioritas, atau yg lain seperti takbiran atau semacamnya okelah diberi prioritas karena peruntukannya untuk masyarakat banyak,jadi ga pantas aja ada yg diprioritaskan untuk hal yg semua orang lakukan.\nSemoga bisa dijawab sebijak”nya dan sejelas”nya🫰🔥🙏🇮🇩', 'gabutny ke bali 🥲', 'Mudah2an Genebelast bisa liburan dadakan ke Bali juga. Aamiinn 🤲🤲🤲']"
51,dkOqP01J8lE,"['Tidak pernah bosan nonton konten ini', '❤️❤️', 'Wow perempuan2 hebat', 'Itu yg seblh gigi yg rambut pnjng ckep bgtt', 'Saran untuk mama gigi   selalu tampil menawan  jangan sampai  pakain jg terlalu seksi', 'Chelsea Islan !', 'best rans', 'Asalamualaikum Lombok hadir mbk AA🙏🙏🙏🙏🙏🙏', 'Emng mama gigi org baik... ramah n gak jaim kaya mereka2', 'Seru banget']"
52,eax00fsJw2A,"['salfok ke ibu pake kacamata yg bilang aku kangen itu', 'Yg di guncir nagita siapa yah?', 'Bismillah\nFokus cipung keren 🤩🤩🤩😍', 'Lucu banget kak gigi pas terima bingkisan dr tenant2 😂😂', 'raisa nya semenit aja kaga ada...clickbait konten gini yg ngeselin', 'Cipung cuma jadi tumbnail🤣🤣🤣', 'Sepanjang nonton kaya gila keren bgt gila keren bgt, kaya sekepikiran itu buat event2 kaya gini dan yg Dateng banyak lg gratis pula. Pantes lah rans melesat terus sukses selaluuuu!!! Aku selalu ngefans bgt sm mba gigi kok bisa yaa dia humble bgt begitu masyaallah', 'Mba mba makeupnya cantik deh wkwk', 'Mbak gigi kalau makan bikin ngiler....jadi ngidam...semoga anak ku bisa memiliki sifat seperti mbak gigi...', 'Yang YR SEDANG MENUNGGU RAISA NYANYI TPI KAGA ADA 🙂 \nRANS BIKIN PENASARAN YAAAA']"
53,EjRB4kqdFXk,[]
54,RPbKA4TuR5Y,"['Lucu banget sih cipung', 'Beruntung banget mbak gigi sama mas Rafi punya baby sitter kaya sus Rini.', 'Mba Lala jgn manggil Raffatar kamu,,,biasain AA,,,,lbh bgs kn AA itu Ade pngen sun,,lebih sopan,,,jgn ngomng ,Ade pngen nyium km,,rd kurang pas 😊😊😊🙏🙏🙏,ortu y za manggil AA,,,', 'Ray, tingkah polamu sangat lucu dan menggemaskan', 'Tiap hari dong aq liat rayyanza. Suka banget si. Bisa buat pelipur lara 😅', 'ipung gemes banget 🥹😍', 'aduuuuh gemessss aduuuh gk kuat pengen  gemesss dedek bayi ini.lucuu pinter lg ...ganteng aduuuh pokoknya the best deh', 'Adeee😍😍😘', 'Barakallah Rans Entertainment', 'jalan dengan senyum kecil tiba tiba  nyerang 🤣']"
55,UrELpjrju8s,[]
56,jw6DDNokALI,"['Liat nagita makan kyk enk gitu', 'Pingin nyoba tapi aku dari Pati jateng😢', 'Mantap top is the best 👍😃', 'Bikin ngiler kalo mbk gigi makan.', 'Ngiler banget pas liat ayam bakarnya 🤤🤤🤤', 'Mudah-mudahan keluarga a Rafi dan teteh nagita dikasih panjang umur sehat selalu amin ya rob Al Al-Amin', 'Lama lama di tonton gw jadi hapal andalan mama gigi nih “ngga amis” 🤣🤣', 'Anjay ngiler banget gua...', 'ITU YG BAJU BELANG2 SIAPA SIH GENGGES BGT, mama gigi lg syuting dilewat2in nasi trs ikut2 nimbrung!!!', 'Masyallah mbk gigi lipstik nya dk ilang ilang buat makan minyak, Spil dong mbk gigi lipstik nya hehehehe']"
57,PIKTaLvhYIo,"['Produktif ketika kerjaan menumpuk tapi dia tak kan pernah lupa sama yang memberi dia rezeki. Alhamdulillah 🤲😍', 'WOW KEREEN BANGEET  SUKSES SELALU', 'Bismillah ya allah ibu yg udah umur 50 thn .kpn ktmu idola raffi dan baim .skrng tgl dksur pun tampa anak disamping ulta ibuny aja maret anak lp...sukses bwt kalian r dan b y..slm dari ibu yekti mahanani semarang.kalou gk viral gk ktm artis ktm dimimpi.ibu skt tpi kt orang gila.ibu waras dan gk gila .😭dampak kena corona 2022 januari', 'Sehat terus keluarga Raffi gigi,semoga tambah lancar rizkinya', 'Seandainya plavon PVC nya sama saya ambil 😂😂😂', 'Ya iveslah', 'sehat selalu Rans Family .', 'SEMOGA BERKAH YA AA BOS  ... GEDUNG YG PENUH PERJUANGAN SUKA DUKA', 'SEMOGA BERKAH YA AA BOS  ... GEDUNG YG PENUH PERJUANGAN SUKA DUKA', 'Pantes rezekinya ngalir terus,manggilnya sayang.bkn mamah,BKN bunda,BKN ibu.']"
58,9zF_L-X01wE,"['Pak Raffi memang ga sombong', 'dimana ini lokasinya yah', 'Nanti d bantu sama a AFI kan  pelit dgn siapa saja semoga Kel selalu d beri kesehatan kemudahan d keberkahan', 'Assalamualaikum ya d cobain aja masakan pinggir jalan ok banget', 'Aa Raffi kereen ya membantu UMKM', 'sumpil ygg pake baju item yang samping rafi makan CAPER BGT kek bener2 PICK ME', 'MasyaAllah mantap aa raffi. \nSarannya warung di pinggir seprti itu buka saja kk biar yang lain bisa beli disitu kk gk kejauhan kk .', 'Mantap cipung', '👍🏻', 'Ha ha ha']"
59,tkVz2Too_JY,"['Mmm rumahku 14org family tp kamarnta cuma3.untung ada ruang sholat lapaaaang dada sujud syujue pd Allah.', 'Salam dari jambi', 'Ka gigi bajunya yg udah ga kepake aku mauu☺️', 'Alhamdulillah barokah', 'kelihatan mama gigi bahagia bgt punya rumah baru yh bner2 impiannya', 'plisss update terus ya mba gigi sampe pindahan...plissss...udah finish nanti home tour hihihi kecuali ruangan pribadi nya...', 'Kasurnya gak beli lagi ? \nGausah lah kan sama . \nMantappp Bu gigi', 'RAFFI AHMAD diantara YUNI SHARA dan LAUDYA CHINTYA BELLA akhirnya memilih NAGITA SLAVINA ❤️\nRAYYANZA diantara AMEENA dan MOANA akhirnya memilih NADLYNE AURORA ❤️\nRAFFI AHMAD ❤️ NAGITA SLAVINA\nRAYYANZA ❤️ NADLYNE AURORA\nCAKEP ❤️ CANTIK\nKLOOPP 👍', 'H.muhidin', 'Rumah mu surga mu']"
60,JGn3J_VYJtM,"['Kagak harus heran memang sudah  rezekinya Rafi Malik dari Allah SWT', 'Raffi ahmad Selalu menyapa kalo ada org lewat di menit 2:06', 'Kite ke bupati karawang', ""Ko' mirip warnanya dgn punyaku"", 'Besok bawa RS MOEWARDI bank @Rans Entertaimant', 'Sopir gua 🤣', 'Aa Raffi di endorse bukan beli dia ...  😁😀. . . . Dia tuh icont anak muda yg sukses ,sosok pekerja keras dari muda  ....', 'https://youtu.be/ocifZDu3BmQ', 'Maaf saya tidak iri dengan apa yg dimiliki ...ingat semua yg dimiliki adalah sebagai ujian dari Allah SWT...ENTAH ITU HARTA ANAK ISTRI  KEKAYAAN ...KELAK YG KAU MILIKI AKAN DIPERTANYAKAN ???....BAGAIMANA KLU SEBAGIAN HARTAMU YG SANGAT MELIMPAH UNTUK BANGUN PONDOK PESANTREN HAFIZ ALQURAN ...INSHAALLAH AMAL AKAN MENGALIR TERUS ..KRN HIDUP SAMPAI KPN KITA TDK TAHU ..YG TAHU HANYA ALLAH SWT SANG PEMILIK BUMI DAN LANGIT ...ANDA SDH MEMAMERKN HARTA MU ...APA KAH ADA WAKTU DLM 5 MENIT SAJA SETELAH SHOLAT UTK BC ALQURAN WALAUPUN HANYA BBRP BARIS ...SANGAT DISAYANGKN SEKALI..KRN YG KAU DAPAT JUGA DR ALLAH SWT.... JGN SAMPAI TIMBUL RASA SOMBONG DAN TAKABUR ..NAUDHUBILLAH', 'modif jdi stance bg']"
61,Z36nzuac4-g,"['❤', 'rans otw 25jt subs', 'gw kesini cuma mau liat rafathar ketemu sama gempi doang anjritt😭', 'Tlaten bgt ya sus rini ini.. profesional bgt sbg perawat.', '4 ribu lagi 1 juta viewer 👍 Yo ayo\nBest couple good looking\nCIPUNG ❤️ NADLYNE\nCAKEP ❤️ CANTIK', 'Hbd Ameena cantik yg menggemaskan', 'suhu', 'Wow', 'Cipung reog juga ternyata 😂😂😂😂', 'Rayyanza gemesin bgt sihh, imut ,lucu ,senyuman nya manis❤️🥰 raffatar cool🥰']"
